election_date,date,poll,start,end,n,party,share
2009-09-27,2006-11-16,infratest_dimap,2006-11-16,2006-11-16,1000,afd,NA
2009-09-27,2006-11-22,emnid,2006-11-22,2006-11-22,2768,afd,NA
2009-09-27,2006-11-22,forsa,2006-11-22,2006-11-22,2502,afd,NA
2009-09-27,2006-11-24,fgruppe_wahlen,2006-11-24,2006-11-24,1310,afd,NA
2009-09-27,2006-11-27,gms,2006-11-27,2006-11-27,1009,afd,NA
2009-09-27,2006-11-28,emnid,2006-11-28,2006-11-28,6402,afd,NA
2009-09-27,2006-11-29,forsa,2006-11-29,2006-11-29,2504,afd,NA
2009-09-27,2006-12-05,emnid,2006-12-05,2006-12-05,5967,afd,NA
2009-09-27,2006-12-06,forsa,2006-12-06,2006-12-06,2509,afd,NA
2009-09-27,2006-12-07,infratest_dimap,2006-12-07,2006-12-07,1500,afd,NA
2009-09-27,2006-12-13,emnid,2006-12-13,2006-12-13,4583,afd,NA
2009-09-27,2006-12-13,forsa,2006-12-13,2006-12-13,2505,afd,NA
2009-09-27,2006-12-14,infratest_dimap,2006-12-14,2006-12-14,1000,afd,NA
2009-09-27,2006-12-15,fgruppe_wahlen,2006-12-15,2006-12-15,1202,afd,NA
2009-09-27,2006-12-19,gms,2006-12-19,2006-12-19,1011,afd,NA
2009-09-27,2006-12-20,emnid,2006-12-20,2006-12-20,5034,afd,NA
2009-09-27,2006-12-20,allensbach,2006-12-20,2006-12-20,2077,afd,NA
2009-09-27,2006-12-20,forsa,2006-12-20,2006-12-20,2498,afd,NA
2009-09-27,2006-12-27,forsa,2006-12-27,2006-12-27,2501,afd,NA
2009-09-27,2007-01-03,forsa,2007-01-03,2007-01-03,1502,afd,NA
2009-09-27,2007-01-03,emnid,2007-01-03,2007-01-03,1387,afd,NA
2009-09-27,2007-01-04,infratest_dimap,2007-01-04,2007-01-04,1524,afd,NA
2009-09-27,2007-01-10,forsa,2007-01-10,2007-01-10,2007,afd,NA
2009-09-27,2007-01-10,emnid,2007-01-10,2007-01-10,2299,afd,NA
2009-09-27,2007-01-12,fgruppe_wahlen,2007-01-12,2007-01-12,1269,afd,NA
2009-09-27,2007-01-12,infratest_dimap,2007-01-12,2007-01-12,1000,afd,NA
2009-09-27,2007-01-17,emnid,2007-01-17,2007-01-17,5078,afd,NA
2009-09-27,2007-01-17,forsa,2007-01-17,2007-01-17,2501,afd,NA
2009-09-27,2007-01-23,allensbach,2007-01-23,2007-01-23,1800,afd,NA
2009-09-27,2007-01-24,forsa,2007-01-24,2007-01-24,2503,afd,NA
2009-09-27,2007-01-24,emnid,2007-01-24,2007-01-24,4124,afd,NA
2009-09-27,2007-01-30,emnid,2007-01-30,2007-01-30,5500,afd,NA
2009-09-27,2007-01-30,gms,2007-01-30,2007-01-30,1009,afd,NA
2009-09-27,2007-01-31,forsa,2007-01-31,2007-01-31,2501,afd,NA
2009-09-27,2007-02-01,infratest_dimap,2007-02-01,2007-02-01,1500,afd,NA
2009-09-27,2007-02-06,emnid,2007-02-06,2007-02-06,3206,afd,NA
2009-09-27,2007-02-06,forsa,2007-02-06,2007-02-06,2501,afd,NA
2009-09-27,2007-02-08,infratest_dimap,2007-02-08,2007-02-08,1000,afd,NA
2009-09-27,2007-02-09,fgruppe_wahlen,2007-02-09,2007-02-09,1185,afd,NA
2009-09-27,2007-02-14,emnid,2007-02-14,2007-02-14,4592,afd,NA
2009-09-27,2007-02-14,forsa,2007-02-14,2007-02-14,2507,afd,NA
2009-09-27,2007-02-21,emnid,2007-02-21,2007-02-21,3230,afd,NA
2009-09-27,2007-02-21,allensbach,2007-02-21,2007-02-21,2000,afd,NA
2009-09-27,2007-02-21,forsa,2007-02-21,2007-02-21,2504,afd,NA
2009-09-27,2007-02-23,gms,2007-02-23,2007-02-23,1009,afd,NA
2009-09-27,2007-02-27,emnid,2007-02-27,2007-02-27,4631,afd,NA
2009-09-27,2007-02-28,forsa,2007-02-28,2007-02-28,2502,afd,NA
2009-09-27,2007-03-01,infratest_dimap,2007-03-01,2007-03-01,1500,afd,NA
2009-09-27,2007-03-02,fgruppe_wahlen,2007-03-02,2007-03-02,1286,afd,NA
2009-09-27,2007-03-06,emnid,2007-03-06,2007-03-06,6001,afd,NA
2009-09-27,2007-03-07,forsa,2007-03-07,2007-03-07,2502,afd,NA
2009-09-27,2007-03-08,infratest_dimap,2007-03-08,2007-03-08,1000,afd,NA
2009-09-27,2007-03-13,emnid,2007-03-13,2007-03-13,2763,afd,NA
2009-09-27,2007-03-14,forsa,2007-03-14,2007-03-14,2509,afd,NA
2009-09-27,2007-03-16,fgruppe_wahlen,2007-03-16,2007-03-16,1235,afd,NA
2009-09-27,2007-03-20,emnid,2007-03-20,2007-03-20,4634,afd,NA
2009-09-27,2007-03-21,forsa,2007-03-21,2007-03-21,2498,afd,NA
2009-09-27,2007-03-21,allensbach,2007-03-21,2007-03-21,NA,afd,NA
2009-09-27,2007-03-22,gms,2007-03-22,2007-03-22,1010,afd,NA
2009-09-27,2007-03-27,emnid,2007-03-27,2007-03-27,4154,afd,NA
2009-09-27,2007-03-28,forsa,2007-03-28,2007-03-28,2508,afd,NA
2009-09-27,2007-03-30,fgruppe_wahlen,2007-03-30,2007-03-30,1287,afd,NA
2009-09-27,2007-04-03,emnid,2007-04-03,2007-04-03,5554,afd,NA
2009-09-27,2007-04-03,forsa,2007-04-03,2007-04-03,2505,afd,NA
2009-09-27,2007-04-05,infratest_dimap,2007-04-05,2007-04-05,1500,afd,NA
2009-09-27,2007-04-11,emnid,2007-04-11,2007-04-11,3669,afd,NA
2009-09-27,2007-04-11,forsa,2007-04-11,2007-04-11,2004,afd,NA
2009-09-27,2007-04-17,emnid,2007-04-17,2007-04-17,3243,afd,NA
2009-09-27,2007-04-17,allensbach,2007-04-17,2007-04-17,NA,afd,NA
2009-09-27,2007-04-18,forsa,2007-04-18,2007-04-18,2004,afd,NA
2009-09-27,2007-04-19,infratest_dimap,2007-04-19,2007-04-19,1000,afd,NA
2009-09-27,2007-04-20,fgruppe_wahlen,2007-04-20,2007-04-20,1251,afd,NA
2009-09-27,2007-04-23,gms,2007-04-23,2007-04-23,1005,afd,NA
2009-09-27,2007-04-24,emnid,2007-04-24,2007-04-24,4628,afd,NA
2009-09-27,2007-04-25,forsa,2007-04-25,2007-04-25,2500,afd,NA
2009-09-27,2007-04-30,forsa,2007-04-30,2007-04-30,2503,afd,NA
2009-09-27,2007-05-02,emnid,2007-05-02,2007-05-02,5083,afd,NA
2009-09-27,2007-05-03,infratest_dimap,2007-05-03,2007-05-03,1500,afd,NA
2009-09-27,2007-05-08,emnid,2007-05-08,2007-05-08,5683,afd,NA
2009-09-27,2007-05-09,forsa,2007-05-09,2007-05-09,2001,afd,NA
2009-09-27,2007-05-11,infratest_dimap,2007-05-11,2007-05-11,1000,afd,NA
2009-09-27,2007-05-15,emnid,2007-05-15,2007-05-15,3689,afd,NA
2009-09-27,2007-05-15,forsa,2007-05-15,2007-05-15,2501,afd,NA
2009-09-27,2007-05-16,infratest_dimap,2007-05-16,2007-05-16,1000,afd,NA
2009-09-27,2007-05-16,allensbach,2007-05-16,2007-05-16,NA,afd,NA
2009-09-27,2007-05-18,fgruppe_wahlen,2007-05-18,2007-05-18,1260,afd,NA
2009-09-27,2007-05-20,emnid,2007-05-20,2007-05-20,2599,afd,NA
2009-09-27,2007-05-22,emnid,2007-05-22,2007-05-22,3639,afd,NA
2009-09-27,2007-05-23,forsa,2007-05-23,2007-05-23,2002,afd,NA
2009-09-27,2007-05-25,gms,2007-05-25,2007-05-25,1006,afd,NA
2009-09-27,2007-05-29,emnid,2007-05-29,2007-05-29,5544,afd,NA
2009-09-27,2007-05-30,forsa,2007-05-30,2007-05-30,2503,afd,NA
2009-09-27,2007-06-01,fgruppe_wahlen,2007-06-01,2007-06-01,1234,afd,NA
2009-09-27,2007-06-05,forsa,2007-06-05,2007-06-05,2002,afd,NA
2009-09-27,2007-06-06,emnid,2007-06-06,2007-06-06,5047,afd,NA
2009-09-27,2007-06-07,infratest_dimap,2007-06-07,2007-06-07,1500,afd,NA
2009-09-27,2007-06-12,emnid,2007-06-12,2007-06-12,3669,afd,NA
2009-09-27,2007-06-13,allensbach,2007-06-13,2007-06-13,NA,afd,NA
2009-09-27,2007-06-13,forsa,2007-06-13,2007-06-13,2501,afd,NA
2009-09-27,2007-06-14,infratest_dimap,2007-06-14,2007-06-14,1000,afd,NA
2009-09-27,2007-06-19,emnid,2007-06-19,2007-06-19,5493,afd,NA
2009-09-27,2007-06-20,forsa,2007-06-20,2007-06-20,2501,afd,NA
2009-09-27,2007-06-22,fgruppe_wahlen,2007-06-22,2007-06-22,1306,afd,NA
2009-09-27,2007-06-23,forsa,2007-06-23,2007-06-23,2501,afd,NA
2009-09-27,2007-06-24,infratest_dimap,2007-06-24,2007-06-24,1000,afd,NA
2009-09-27,2007-06-25,gms,2007-06-25,2007-06-25,1009,afd,NA
2009-09-27,2007-06-26,emnid,2007-06-26,2007-06-26,2759,afd,NA
2009-09-27,2007-07-04,emnid,2007-07-04,2007-07-04,3211,afd,NA
2009-09-27,2007-07-04,forsa,2007-07-04,2007-07-04,2503,afd,NA
2009-09-27,2007-07-05,infratest_dimap,2007-07-05,2007-07-05,1500,afd,NA
2009-09-27,2007-07-11,emnid,2007-07-11,2007-07-11,3248,afd,NA
2009-09-27,2007-07-11,forsa,2007-07-11,2007-07-11,2501,afd,NA
2009-09-27,2007-07-12,infratest_dimap,2007-07-12,2007-07-12,1000,afd,NA
2009-09-27,2007-07-17,allensbach,2007-07-17,2007-07-17,2000,afd,NA
2009-09-27,2007-07-18,emnid,2007-07-18,2007-07-18,3657,afd,NA
2009-09-27,2007-07-18,forsa,2007-07-18,2007-07-18,2501,afd,NA
2009-09-27,2007-07-20,fgruppe_wahlen,2007-07-20,2007-07-20,1174,afd,NA
2009-09-27,2007-07-25,emnid,2007-07-25,2007-07-25,3217,afd,NA
2009-09-27,2007-07-25,forsa,2007-07-25,2007-07-25,2501,afd,NA
2009-09-27,2007-07-30,gms,2007-07-30,2007-07-30,1005,afd,NA
2009-09-27,2007-08-01,emnid,2007-08-01,2007-08-01,4142,afd,NA
2009-09-27,2007-08-01,forsa,2007-08-01,2007-08-01,2501,afd,NA
2009-09-27,2007-08-02,infratest_dimap,2007-08-02,2007-08-02,1500,afd,NA
2009-09-27,2007-08-08,emnid,2007-08-08,2007-08-08,5058,afd,NA
2009-09-27,2007-08-08,forsa,2007-08-08,2007-08-08,2502,afd,NA
2009-09-27,2007-08-10,infratest_dimap,2007-08-10,2007-08-10,1000,afd,NA
2009-09-27,2007-08-14,allensbach,2007-08-14,2007-08-14,2000,afd,NA
2009-09-27,2007-08-15,emnid,2007-08-15,2007-08-15,4135,afd,NA
2009-09-27,2007-08-15,forsa,2007-08-15,2007-08-15,2502,afd,NA
2009-09-27,2007-08-17,fgruppe_wahlen,2007-08-17,2007-08-17,1267,afd,NA
2009-09-27,2007-08-21,emnid,2007-08-21,2007-08-21,2749,afd,NA
2009-09-27,2007-08-22,forsa,2007-08-22,2007-08-22,2500,afd,NA
2009-09-27,2007-08-28,emnid,2007-08-28,2007-08-28,4587,afd,NA
2009-09-27,2007-08-29,forsa,2007-08-29,2007-08-29,2501,afd,NA
2009-09-27,2007-08-30,gms,2007-08-30,2007-08-30,1004,afd,NA
2009-09-27,2007-09-04,emnid,2007-09-04,2007-09-04,5024,afd,NA
2009-09-27,2007-09-05,forsa,2007-09-05,2007-09-05,2500,afd,NA
2009-09-27,2007-09-06,infratest_dimap,2007-09-06,2007-09-06,1500,afd,NA
2009-09-27,2007-09-11,emnid,2007-09-11,2007-09-11,4117,afd,NA
2009-09-27,2007-09-12,forsa,2007-09-12,2007-09-12,2501,afd,NA
2009-09-27,2007-09-14,fgruppe_wahlen,2007-09-14,2007-09-14,1209,afd,NA
2009-09-27,2007-09-18,emnid,2007-09-18,2007-09-18,2750,afd,NA
2009-09-27,2007-09-19,allensbach,2007-09-19,2007-09-19,NA,afd,NA
2009-09-27,2007-09-19,forsa,2007-09-19,2007-09-19,2501,afd,NA
2009-09-27,2007-09-20,infratest_dimap,2007-09-20,2007-09-20,1000,afd,NA
2009-09-27,2007-09-25,emnid,2007-09-25,2007-09-25,4132,afd,NA
2009-09-27,2007-09-25,gms,2007-09-25,2007-09-25,1005,afd,NA
2009-09-27,2007-09-26,forsa,2007-09-26,2007-09-26,2502,afd,NA
2009-09-27,2007-10-01,emnid,2007-10-01,2007-10-01,5046,afd,NA
2009-09-27,2007-10-03,forsa,2007-10-03,2007-10-03,2501,afd,NA
2009-09-27,2007-10-04,infratest_dimap,2007-10-04,2007-10-04,1500,afd,NA
2009-09-27,2007-10-05,fgruppe_wahlen,2007-10-05,2007-10-05,1329,afd,NA
2009-09-27,2007-10-10,forsa,2007-10-10,2007-10-10,2002,afd,NA
2009-09-27,2007-10-10,emnid,2007-10-10,2007-10-10,4130,afd,NA
2009-09-27,2007-10-16,allensbach,2007-10-16,2007-10-16,NA,afd,NA
2009-09-27,2007-10-16,emnid,2007-10-16,2007-10-16,4589,afd,NA
2009-09-27,2007-10-17,forsa,2007-10-17,2007-10-17,2502,afd,NA
2009-09-27,2007-10-18,infratest_dimap,2007-10-18,2007-10-18,1000,afd,NA
2009-09-27,2007-10-19,fgruppe_wahlen,2007-10-19,2007-10-19,1260,afd,NA
2009-09-27,2007-10-23,emnid,2007-10-23,2007-10-23,3221,afd,NA
2009-09-27,2007-10-24,forsa,2007-10-24,2007-10-24,2502,afd,NA
2009-09-27,2007-10-29,forsa,2007-10-29,2007-10-29,2503,afd,NA
2009-09-27,2007-10-30,emnid,2007-10-30,2007-10-30,3663,afd,NA
2009-09-27,2007-10-30,gms,2007-10-30,2007-10-30,1004,afd,NA
2009-09-27,2007-11-01,infratest_dimap,2007-11-01,2007-11-01,1500,afd,NA
2009-09-27,2007-11-06,emnid,2007-11-06,2007-11-06,5077,afd,NA
2009-09-27,2007-11-07,forsa,2007-11-07,2007-11-07,2502,afd,NA
2009-09-27,2007-11-09,fgruppe_wahlen,2007-11-09,2007-11-09,1255,afd,NA
2009-09-27,2007-11-14,emnid,2007-11-14,2007-11-14,5085,afd,NA
2009-09-27,2007-11-14,forsa,2007-11-14,2007-11-14,2503,afd,NA
2009-09-27,2007-11-14,allensbach,2007-11-14,2007-11-14,NA,afd,NA
2009-09-27,2007-11-15,infratest_dimap,2007-11-15,2007-11-15,1000,afd,NA
2009-09-27,2007-11-18,emnid,2007-11-18,2007-11-18,1885,afd,NA
2009-09-27,2007-11-21,emnid,2007-11-21,2007-11-21,5465,afd,NA
2009-09-27,2007-11-21,forsa,2007-11-21,2007-11-21,2501,afd,NA
2009-09-27,2007-11-23,fgruppe_wahlen,2007-11-23,2007-11-23,1303,afd,NA
2009-09-27,2007-11-27,emnid,2007-11-27,2007-11-27,3673,afd,NA
2009-09-27,2007-11-27,gms,2007-11-27,2007-11-27,1004,afd,NA
2009-09-27,2007-11-28,forsa,2007-11-28,2007-11-28,2500,afd,NA
2009-09-27,2007-12-04,emnid,2007-12-04,2007-12-04,4600,afd,NA
2009-09-27,2007-12-05,forsa,2007-12-05,2007-12-05,2500,afd,NA
2009-09-27,2007-12-06,infratest_dimap,2007-12-06,2007-12-06,1500,afd,NA
2009-09-27,2007-12-11,emnid,2007-12-11,2007-12-11,4130,afd,NA
2009-09-27,2007-12-12,forsa,2007-12-12,2007-12-12,2501,afd,NA
2009-09-27,2007-12-14,infratest_dimap,2007-12-14,2007-12-14,1000,afd,NA
2009-09-27,2007-12-14,fgruppe_wahlen,2007-12-14,2007-12-14,1352,afd,NA
2009-09-27,2007-12-18,allensbach,2007-12-18,2007-12-18,2000,afd,NA
2009-09-27,2007-12-18,emnid,2007-12-18,2007-12-18,5959,afd,NA
2009-09-27,2007-12-19,forsa,2007-12-19,2007-12-19,2503,afd,NA
2009-09-27,2007-12-21,gms,2007-12-21,2007-12-21,1011,afd,NA
2009-09-27,2007-12-26,forsa,2007-12-26,2007-12-26,2501,afd,NA
2009-09-27,2008-01-08,emnid,2008-01-08,2008-01-08,2316,afd,NA
2009-09-27,2008-01-09,forsa,2008-01-09,2008-01-09,1501,afd,NA
2009-09-27,2008-01-10,infratest_dimap,2008-01-10,2008-01-10,1500,afd,NA
2009-09-27,2008-01-11,fgruppe_wahlen,2008-01-11,2008-01-11,1280,afd,NA
2009-09-27,2008-01-15,forsa,2008-01-15,2008-01-15,2501,afd,NA
2009-09-27,2008-01-16,emnid,2008-01-16,2008-01-16,3655,afd,NA
2009-09-27,2008-01-22,emnid,2008-01-22,2008-01-22,3664,afd,NA
2009-09-27,2008-01-22,allensbach,2008-01-22,2008-01-22,NA,afd,NA
2009-09-27,2008-01-22,gms,2008-01-22,2008-01-22,1006,afd,NA
2009-09-27,2008-01-23,forsa,2008-01-23,2008-01-23,2501,afd,NA
2009-09-27,2008-01-24,infratest_dimap,2008-01-24,2008-01-24,1000,afd,NA
2009-09-27,2008-01-29,emnid,2008-01-29,2008-01-29,3196,afd,NA
2009-09-27,2008-01-30,forsa,2008-01-30,2008-01-30,2502,afd,NA
2009-09-27,2008-02-02,forsa,2008-02-02,2008-02-02,2502,afd,NA
2009-09-27,2008-02-05,emnid,2008-02-05,2008-02-05,4612,afd,NA
2009-09-27,2008-02-07,infratest_dimap,2008-02-07,2008-02-07,1500,afd,NA
2009-09-27,2008-02-08,fgruppe_wahlen,2008-02-08,2008-02-08,1275,afd,NA
2009-09-27,2008-02-12,emnid,2008-02-12,2008-02-12,3225,afd,NA
2009-09-27,2008-02-13,forsa,2008-02-13,2008-02-13,2501,afd,NA
2009-09-27,2008-02-19,allensbach,2008-02-19,2008-02-19,2000,afd,NA
2009-09-27,2008-02-19,gms,2008-02-19,2008-02-19,1010,afd,NA
2009-09-27,2008-02-19,emnid,2008-02-19,2008-02-19,3684,afd,NA
2009-09-27,2008-02-20,forsa,2008-02-20,2008-02-20,2500,afd,NA
2009-09-27,2008-02-22,infratest_dimap,2008-02-22,2008-02-22,1000,afd,NA
2009-09-27,2008-02-26,emnid,2008-02-26,2008-02-26,5086,afd,NA
2009-09-27,2008-02-27,forsa,2008-02-27,2008-02-27,2501,afd,NA
2009-09-27,2008-02-29,fgruppe_wahlen,2008-02-29,2008-02-29,1280,afd,NA
2009-09-27,2008-03-01,infratest_dimap,2008-03-01,2008-03-01,1000,afd,NA
2009-09-27,2008-03-02,emnid,2008-03-02,2008-03-02,1348,afd,NA
2009-09-27,2008-03-04,emnid,2008-03-04,2008-03-04,4644,afd,NA
2009-09-27,2008-03-05,forsa,2008-03-05,2008-03-05,2501,afd,NA
2009-09-27,2008-03-06,infratest_dimap,2008-03-06,2008-03-06,1500,afd,NA
2009-09-27,2008-03-11,emnid,2008-03-11,2008-03-11,5526,afd,NA
2009-09-27,2008-03-12,forsa,2008-03-12,2008-03-12,2501,afd,NA
2009-09-27,2008-03-14,fgruppe_wahlen,2008-03-14,2008-03-14,1232,afd,NA
2009-09-27,2008-03-18,allensbach,2008-03-18,2008-03-18,NA,afd,NA
2009-09-27,2008-03-18,forsa,2008-03-18,2008-03-18,2501,afd,NA
2009-09-27,2008-03-19,emnid,2008-03-19,2008-03-19,4180,afd,NA
2009-09-27,2008-03-20,infratest_dimap,2008-03-20,2008-03-20,1000,afd,NA
2009-09-27,2008-03-26,forsa,2008-03-26,2008-03-26,2000,afd,NA
2009-09-27,2008-03-26,emnid,2008-03-26,2008-03-26,2297,afd,NA
2009-09-27,2008-03-28,gms,2008-03-28,2008-03-28,1011,afd,NA
2009-09-27,2008-04-02,forsa,2008-04-02,2008-04-02,2001,afd,NA
2009-09-27,2008-04-02,emnid,2008-04-02,2008-04-02,4610,afd,NA
2009-09-27,2008-04-03,infratest_dimap,2008-04-03,2008-04-03,1500,afd,NA
2009-09-27,2008-04-04,fgruppe_wahlen,2008-04-04,2008-04-04,1230,afd,NA
2009-09-27,2008-04-08,emnid,2008-04-08,2008-04-08,4177,afd,NA
2009-09-27,2008-04-09,forsa,2008-04-09,2008-04-09,2503,afd,NA
2009-09-27,2008-04-15,emnid,2008-04-15,2008-04-15,4529,afd,NA
2009-09-27,2008-04-16,forsa,2008-04-16,2008-04-16,2501,afd,NA
2009-09-27,2008-04-18,fgruppe_wahlen,2008-04-18,2008-04-18,1210,afd,NA
2009-09-27,2008-04-22,allensbach,2008-04-22,2008-04-22,NA,afd,NA
2009-09-27,2008-04-23,forsa,2008-04-23,2008-04-23,2500,afd,NA
2009-09-27,2008-04-23,emnid,2008-04-23,2008-04-23,4988,afd,NA
2009-09-27,2008-04-23,gms,2008-04-23,2008-04-23,1006,afd,NA
2009-09-27,2008-04-25,infratest_dimap,2008-04-25,2008-04-25,1000,afd,NA
2009-09-27,2008-04-29,forsa,2008-04-29,2008-04-29,2503,afd,NA
2009-09-27,2008-04-29,emnid,2008-04-29,2008-04-29,5941,afd,NA
2009-09-27,2008-05-01,infratest_dimap,2008-05-01,2008-05-01,1500,afd,NA
2009-09-27,2008-05-06,emnid,2008-05-06,2008-05-06,5905,afd,NA
2009-09-27,2008-05-07,forsa,2008-05-07,2008-05-07,2003,afd,NA
2009-09-27,2008-05-09,fgruppe_wahlen,2008-05-09,2008-05-09,1191,afd,NA
2009-09-27,2008-05-14,emnid,2008-05-14,2008-05-14,6356,afd,NA
2009-09-27,2008-05-14,forsa,2008-05-14,2008-05-14,2500,afd,NA
2009-09-27,2008-05-16,infratest_dimap,2008-05-16,2008-05-16,1000,afd,NA
2009-09-27,2008-05-20,allensbach,2008-05-20,2008-05-20,2000,afd,NA
2009-09-27,2008-05-20,forsa,2008-05-20,2008-05-20,2001,afd,NA
2009-09-27,2008-05-21,emnid,2008-05-21,2008-05-21,4557,afd,NA
2009-09-27,2008-05-22,gms,2008-05-22,2008-05-22,1000,afd,NA
2009-09-27,2008-05-27,emnid,2008-05-27,2008-05-27,3797,afd,NA
2009-09-27,2008-05-28,forsa,2008-05-28,2008-05-28,2002,afd,NA
2009-09-27,2008-05-30,fgruppe_wahlen,2008-05-30,2008-05-30,1224,afd,NA
2009-09-27,2008-06-03,emnid,2008-06-03,2008-06-03,4574,afd,NA
2009-09-27,2008-06-04,forsa,2008-06-04,2008-06-04,2501,afd,NA
2009-09-27,2008-06-05,infratest_dimap,2008-06-05,2008-06-05,1500,afd,NA
2009-09-27,2008-06-11,emnid,2008-06-11,2008-06-11,3197,afd,NA
2009-09-27,2008-06-11,forsa,2008-06-11,2008-06-11,2501,afd,NA
2009-09-27,2008-06-13,infratest_dimap,2008-06-13,2008-06-13,1000,afd,NA
2009-09-27,2008-06-13,fgruppe_wahlen,2008-06-13,2008-06-13,1257,afd,NA
2009-09-27,2008-06-18,emnid,2008-06-18,2008-06-18,4102,afd,NA
2009-09-27,2008-06-18,forsa,2008-06-18,2008-06-18,2501,afd,NA
2009-09-27,2008-06-24,emnid,2008-06-24,2008-06-24,3216,afd,NA
2009-09-27,2008-06-24,allensbach,2008-06-24,2008-06-24,2000,afd,NA
2009-09-27,2008-06-25,forsa,2008-06-25,2008-06-25,2500,afd,NA
2009-09-27,2008-06-27,gms,2008-06-27,2008-06-27,1006,afd,NA
2009-09-27,2008-07-02,emnid,2008-07-02,2008-07-02,3175,afd,NA
2009-09-27,2008-07-02,forsa,2008-07-02,2008-07-02,2500,afd,NA
2009-09-27,2008-07-03,infratest_dimap,2008-07-03,2008-07-03,1500,afd,NA
2009-09-27,2008-07-08,emnid,2008-07-08,2008-07-08,3212,afd,NA
2009-09-27,2008-07-09,forsa,2008-07-09,2008-07-09,2502,afd,NA
2009-09-27,2008-07-11,fgruppe_wahlen,2008-07-11,2008-07-11,1292,afd,NA
2009-09-27,2008-07-11,infratest_dimap,2008-07-11,2008-07-11,1000,afd,NA
2009-09-27,2008-07-15,emnid,2008-07-15,2008-07-15,3193,afd,NA
2009-09-27,2008-07-16,forsa,2008-07-16,2008-07-16,2502,afd,NA
2009-09-27,2008-07-22,allensbach,2008-07-22,2008-07-22,NA,afd,NA
2009-09-27,2008-07-23,emnid,2008-07-23,2008-07-23,3240,afd,NA
2009-09-27,2008-07-23,forsa,2008-07-23,2008-07-23,2501,afd,NA
2009-09-27,2008-07-24,gms,2008-07-24,2008-07-24,1003,afd,NA
2009-09-27,2008-07-30,emnid,2008-07-30,2008-07-30,3664,afd,NA
2009-09-27,2008-07-30,forsa,2008-07-30,2008-07-30,2502,afd,NA
2009-09-27,2008-08-06,emnid,2008-08-06,2008-08-06,3703,afd,NA
2009-09-27,2008-08-06,forsa,2008-08-06,2008-08-06,2500,afd,NA
2009-09-27,2008-08-07,infratest_dimap,2008-08-07,2008-08-07,1501,afd,NA
2009-09-27,2008-08-13,emnid,2008-08-13,2008-08-13,3690,afd,NA
2009-09-27,2008-08-13,forsa,2008-08-13,2008-08-13,2501,afd,NA
2009-09-27,2008-08-15,fgruppe_wahlen,2008-08-15,2008-08-15,1263,afd,NA
2009-09-27,2008-08-19,allensbach,2008-08-19,2008-08-19,2000,afd,NA
2009-09-27,2008-08-20,emnid,2008-08-20,2008-08-20,3208,afd,NA
2009-09-27,2008-08-20,forsa,2008-08-20,2008-08-20,2500,afd,NA
2009-09-27,2008-08-22,infratest_dimap,2008-08-22,2008-08-22,1000,afd,NA
2009-09-27,2008-08-25,gms,2008-08-25,2008-08-25,1003,afd,NA
2009-09-27,2008-08-27,emnid,2008-08-27,2008-08-27,4597,afd,NA
2009-09-27,2008-08-27,forsa,2008-08-27,2008-08-27,2501,afd,NA
2009-09-27,2008-09-02,emnid,2008-09-02,2008-09-02,3186,afd,NA
2009-09-27,2008-09-03,forsa,2008-09-03,2008-09-03,2502,afd,NA
2009-09-27,2008-09-04,infratest_dimap,2008-09-04,2008-09-04,1500,afd,NA
2009-09-27,2008-09-09,forsa,2008-09-09,2008-09-09,1002,afd,NA
2009-09-27,2008-09-09,emnid,2008-09-09,2008-09-09,987,afd,NA
2009-09-27,2008-09-09,forsa,2008-09-09,2008-09-09,2501,afd,NA
2009-09-27,2008-09-10,infratest_dimap,2008-09-10,2008-09-10,1000,afd,NA
2009-09-27,2008-09-11,emnid,2008-09-11,2008-09-11,4585,afd,NA
2009-09-27,2008-09-12,fgruppe_wahlen,2008-09-12,2008-09-12,1250,afd,NA
2009-09-27,2008-09-17,emnid,2008-09-17,2008-09-17,3665,afd,NA
2009-09-27,2008-09-17,allensbach,2008-09-17,2008-09-17,NA,afd,NA
2009-09-27,2008-09-17,forsa,2008-09-17,2008-09-17,2500,afd,NA
2009-09-27,2008-09-19,infratest_dimap,2008-09-19,2008-09-19,1000,afd,NA
2009-09-27,2008-09-23,gms,2008-09-23,2008-09-23,1003,afd,NA
2009-09-27,2008-09-23,emnid,2008-09-23,2008-09-23,4133,afd,NA
2009-09-27,2008-09-24,forsa,2008-09-24,2008-09-24,2503,afd,NA
2009-09-27,2008-10-01,emnid,2008-10-01,2008-10-01,3619,afd,NA
2009-09-27,2008-10-01,forsa,2008-10-01,2008-10-01,2501,afd,NA
2009-09-27,2008-10-02,infratest_dimap,2008-10-02,2008-10-02,1500,afd,NA
2009-09-27,2008-10-08,emnid,2008-10-08,2008-10-08,3134,afd,NA
2009-09-27,2008-10-08,forsa,2008-10-08,2008-10-08,2008,afd,NA
2009-09-27,2008-10-10,fgruppe_wahlen,2008-10-10,2008-10-10,1276,afd,NA
2009-09-27,2008-10-15,forsa,2008-10-15,2008-10-15,2509,afd,NA
2009-09-27,2008-10-15,infratest_dimap,2008-10-15,2008-10-15,1000,afd,NA
2009-09-27,2008-10-15,emnid,2008-10-15,2008-10-15,4111,afd,NA
2009-09-27,2008-10-21,allensbach,2008-10-21,2008-10-21,NA,afd,NA
